Game,Date,Review,Hours Played,Recommendation,Helpful Votes,Processed_Review
730,2015-02-22,How To CS:GO  1. Buy Cases.  2. Buy Keys.  3. Open the Cases.  4. Cry Alone because you lost all your money.,200.3,Recommended,1239,cs cs buy case buy key open case cry alone lose money
730,2015-01-09,"My gf asked me to choose between her or CS GO, i told her `suka blqt, idi nahui`.",4342.9,Recommended,829,gf ask choose cs cs tell suka blqt idi nahui
730,2021-09-22,you can be friends with chickens,4095.4,Recommended,138,friend chicken
730,2022-07-15,- Wake up - Copy someone else's review - Shower - CSGO - Miss sniper shot - Loose competitive game - Look at skins - Cry because can't afford skins - Post copied review - Go sleep - Wake up with more likes than original review - Repeat,4307.8,Recommended,141,wake copy someone else review shower cs miss sniper shot loose competitive game look skin cry afford skin post copied review cs sleep wake like original review repeat
730,2016-11-24,"BRO WHY ARE YOU SPENDING TIME ON THIS GAME? DO YOU CONTINUE TO ENDURE HACKERS? LOVE MOMS OF OTHER PLAYERS? SPENDING MONEY ON WEAPONS? ALREADY 2021, I AM 24, AND I CAN'T FIND AN ANSWER.. HELP!!! [www.instagram.com]",1644.3,Recommended,65,bro spending time game continue endure hacker love mom player spend money weapon already find answer help www instagram com
730,2023-06-09,"Valve's Counter-Strike: Global Offensive (CS: GO) debuted in 2012, backed by a strong heritage of multiplayer FPS titles, including the original Counter-Strike and Counter-Strike: Source. Now, six years later, the fast-paced PC game still mostly holds its own against more modern titles, partly because of its established core gameplay and active community. Visually, however, CS: GO is starting to show its age and it's not as thematically rich as other popular titles, such as Overwatch. Still, many players will enjoy CS: GO's no-frills experience and competitive scene, especially now that it is free to play.",1675.2,Recommended,262,valve counter strike global offensive cs cs debut back strong heritage multiplayer fps title include original counter strike counter strike source six year later fast pace pc game still mostly hold modern title partly establish core gameplay active community visually however cs cs start show age thematically rich popular title overwatch still many player enjoy cs cs frill experience competitive scene especially free play
730,2023-12-28,Too many cheater.,1753.2,Recommended,342,many cheat
730,2022-04-24,this game's pretty alright I guess,9163.1,Recommended,176,game pretty alright guess
730,2022-12-31,"Awesome game, aside from loads of cheaters. Personally started playing in 2014 and regularly playing since has decent graphics for an FPS shooting game and can be played on low-end pcs as well. This is one of the games first games that got me into gaming and I wanna say it gave me a lot of experience. CSGO is not an ordinary game, to perfect it you gotta have extraordinary hearing and be able to concentrate. I recommend giving it a go and I’m sure you’ll be satisfied. This is all I wanted to say at the end of the year, happy new years!  Offer a trade to 76561198059198878...",1645.6,Recommended,159,awesome game aside load cheat personally start play regularly playing since decent graphic fps shooting game play low end pc well one game first game get game wan na say give lot experience cs ordinary game perfect get ta extraordinary hearing able concentrate recommend give cs sure satisfy want say end year happy new year offer trade
730,2024-04-05,"This game gave me:  · Acne · AIDS · Allergies · Alice in Wonderland Syndrome (AIWS) · Alzheimer's disease · Anal abscesses · Anal Cancer · Anal Itching · Anal Tear · Anxiety disorders · Arthritis · Asthma · Astigmatism · Autism · Autoimmune diseases · Auto-Brewert syndrome · Attention deficit hyperactivity disorder (ADHD) · Autistic spectrum disorder (ASD) · Asbestosis · Bad breath · Bacterial vaginosis · Benign prostate hyperplasia (BPH) · Bipolar disorder · Body odors · Bone cancer · Bone placement disorder · Bowel cancer · Bloating · Brain cancer · Brain damage · Brain tumours · Bronchitis · Breast cancer · Candidacies · Cataracts · Carpel tunnel syndrome · Changes in bowel movements · Celiac disease · Cervical cancer · Chest infection · Chest pain · Chicken pox · Chlamydia · Chronic fatigue syndrome (CFS) · Chronic illness · Cold sores · Colon cancer · Coma · Congenital Insensitivity to Pain · Conjunctivitis · Constipation · Common cold · COPD · Cough · Crippling depression · Crohn's disease · Corona Virus · Cystic fibrosis · Dehydration · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · Dementia · diabetes · diarrhea · depression · down syndrome · Dry mouth · Earache · eating disorders · Ebola · eczema · endometriosis · Epilepsy · Erectile dysfunction · eye cancer · eye disorders · Fatigue · fibroids · fibromyalgia · Foreign Accent Syndrome · Farting · flu · food poisoning · Fungal nail infection · Gallbladder cancer · Gallstones · genital herpes · gonorrhea · Gum disease · Graves' disease · hallucinations · Hashimoto's thyroiditis · hay fever · Hearing loss · hepatitis A, B, C, D and E · herpes · high cholesterol · HIV · Hodgkin's disease · Human Werewolf Syndrome · Hutchinson-Gilford Progeria Syndrome · HPV · hypertension · Immediate bowel syndrome · Indigestion · Ingrown toenail · Itching · Itchy bottom · Joint abnormalities · Kidney cancer · Kidney infection · Kidney stones · Leg cramps · Liver cancer · Liver disease · Lung cancer · Measles · Mesothelioma · Mouth cancer · Nasal and sinus cancer · Nosebleed · Obesity · Osteoporosis · Old man syndrome · Pancreatic cancer · Panic disorder · Parkinson's disease · Personality disorder · Persistent Sexual Arousal Syndrome · Prostate cancer · Radiation poisoning · Reactive arthritis · Restless legs syndrome · Walking Corpse Syndrome · Shingles · Shortness of breath · Skin cancer · Sore throat · Sugar cravings · Sunburn · Stiff Person Syndrome · Stoneman Syndrome · Stomach cancer · Stroke · Sexually transmitted diseases (STD's) · toenail fungus · Tuberculosis · T-posing syndrome · Urinary track infection · Vomit disorder · Whooping cough · Yellow fever",1191.0,Recommended,400,game give acne aid allergy alice wonderland syndrome aiws alzheimer disease anal abscesses anal cancer anal itch anal tear anxiety disorder arthritis asthma astigmatism autism autoimmune diseases auto brewert syndrome attention deficit hyperactivity disorder adhd autistic spectrum disorder asd asbestosis bad breath bacterial vaginosis benign prostate hyperplasia bph bipolar disorder body odor bone cancer bone placement disorder bowel cancer bloat brain cancer brain damage brain tumour bronchitis breast cancer candidacy cataracts carpel tunnel syndrome change bowel movement celiac disease cervical cancer chest infection chest pain chicken pox chlamydia chronic fatigue syndrome cf chronic illness cold sore colon cancer coma congenital insensitivity pain conjunctivitis constipation common cold copd cough cripple depression crohn disease corona virus cystic fibrosis dehydration dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia diabetes diarrhea depression syndrome dry mouth earache eat disorder ebola eczema endometriosis epilepsy erectile dysfunction eye cancer eye disorder fatigue fibroid fibromyalgia foreign accent syndrome fart flu food poison fungal nail infection gallbladder cancer gallstone genital herpes gonorrhea gum disease graf disease hallucination hashimoto thyroiditis hay fever hearing loss hepatitis herpes high cholesterol hiv hodgkin disease human werewolf syndrome hutchinson gilford progeria syndrome hpv hypertension immediate bowel syndrome indigestion ingrown toenail itch itchy bottom joint abnormality kidney cancer kidney infection kidney stone leg cramp liver cancer liver disease lung cancer measles mesothelioma mouth cancer nasal sinus cancer nosebleed obesity osteoporosis old man syndrome pancreatic cancer panic disorder parkinson disease personality disorder persistent sexual arousal syndrome prostate cancer radiation poison reactive arthritis restless legs syndrome walking corpse syndrome shingle shortness breath skin cancer sore throat sugar craving sunburn stiff person syndrome stoneman syndrome stomach cancer stroke sexually transmit disease std toenail fungus tuberculosis pose syndrome urinary track infection vomit disorder whoop cough yellow fever
730,2016-01-04,hella good,20438.7,Recommended,101,hella good
730,2021-06-04,Pay $15 to unlock level,567.1,Recommended,197,pay unlock level
730,2014-03-19,"I shoot bullets at a person, and they die from it.  Sometimes they do not.  Sometimes they shoot me.  Very deep storytelling.",274.0,Recommended,7224,shoot bullet person die sometimes sometimes shoot deep storytelling
730,2020-12-23,"Product received for free  CS2 update: THE GOOD: + The new features are pretty neat & fun especially the new smoke-based mechanics & gameplay. + Graphical update & physics are well-done. + Love the new buy menu.   - Achievements have been removed but reviews have been retained. Hopefully, the plan is to add new achievements. - No short matches.",3544.8,Recommended,257,product receive free cs update good new feature pretty neat fun especially new smoke base mechanic gameplay graphical update physic well do love new buy menu achievement remove review retain hopefully plan add new achievement short match
730,2019-07-29,"Its one of the best competitive FPS game. It needs a lot of practice & patience to learn and build up your skill. You'll need to have good aim, game sense & patience along with regular practice, if you want to get better at it. But when you master this game, any other FPS game will be a piece of cake for you. Each weapon has different recoil pattern, RoF and has ways to handle them that you'll need to learn in order to get better. As for the bad side, the community is toxic, the ranked matchmaking is bad & then there are hackers. Other than that, its a good game.",574.3,Recommended,163,one best competitive fps game need lot practice patience learn build skill need good aim game sense patience along regular practice want get good master game fps game piece cake weapon different recoil pattern rof way handle need learn order get good bad side community toxic ranked matchmaking bad hacker good game
730,2022-08-15,"pov its your first time playing: you load into a tutorial it was ok, you play casual defusal group delta its mirage, you load in, you get kicked, you load in again theres 3 kids saying the n word, a guy explaining the process of mitosis from his year 10 textbook, and another guy reading the bible while people swear and scream into the mic after getting one tapped. (you get kicked again) you uninstall you go touch grass. its been 3 weeks. truely life changing",208.7,Recommended,91,pov first time play load tutorial ok play casual defusal group delta mirage load get kick load there kid say word guy explain process mitosis year textbook another guy read bible people swear scream mic get one tap get kick uninstall cs touch grass week truely life change
730,2019-01-17,Very good game please destory cheaters,3857.5,Recommended,235,good game please destory cheat
730,2015-01-07,"This game is so good for your education. I've learned more russian while playing this game for 2 months, than in my entire life.",2103.9,Recommended,769,game good education learn russian play game month entire life
730,2023-02-02,I NOT CAN PLAY,11728.8,Not Recommended,1288,play
730,2023-08-29,"Would be nice, if they seperated the russian playerbase from the human playerbase.",1411.3,Not Recommended,566,nice seperated russian playerbase human playerbase
730,2018-11-12,"There will be cursing and there will be precious time sucked out of your life. To your disappointment you may remain a silver forever, you may be called a noob, you may encounter weirdos, you will see hackers and occasionally funny people . Sometimes you will pull of awesome plays and others you will lose like sh*t, you will make friends and have fun sometimes and get cursed other times but I assure you, you will come back for one thing or the other.10/10 will play again till next counter strike arrives This game has taken 134 days of my life and I hope it takes yours too.",3898.2,Recommended,921,curse precious time suck life disappointment may remain silver forever may call noob may encounter weirdo see hacker occasionally funny people sometimes pull awesome play others lose like sh make friend fun sometimes get curse time assure come back one thing play till next counter strike arrive game take day life hope take
730,2014-03-15,"I came to this game for my fetish of chickens. When playing the game, I realised that not every map has chickens on it, so I slowly got angrier with the game... The lack of chickens boiled my blood. CSGO made me angry, Until, I found my dream love, Deathmatch. A Chicken on any map, right then.. I'd kick the bots, and chase the chickens around for hours. Ah, It was so pleasurable, How I would do it for hours on end. The chickens are perfect. I play this game for hours on end, and the chickens never disapointment me now, Oh Chickens, how you are my one true love. I can't focus at school anymore.. I only think about chickens, on the way home from school there is a KFC, I walk past it every day, I think of chickens, One time, I literally stopped, and took a fap to one of the chickens. Ah, It was so good. Chickens I love them Oh Chickens THANK YOU GABEN 5/5 I love chickens.",3291.6,Recommended,1808,come game fetish chicken play game realise every map chickens slowly get angrier game lack chicken boil blood cs make angry find dream love deathmatch chicken map right kick bot chase chicken around hour ah pleasurable hour end chicken perfect play game hour end chicken never disapointment oh chickens one true love focus school anymore think chicken way home school kfc walk past every day think chicken one time literally stop take fap one chicken ah good chicken love oh chicken thank gaben love chicken
730,2022-04-30,"CS:GO came out over 3,500 days ago, almost 10 years. Since 2014, CS:GO has never had less than 250,000 concurrent players. Many games in the last decade which are considered cornerstones of PC gaming, possibly even cornerstones of FPS games in general, never even achieved that many concurrent players at their absolute peak. In 2020, CS:GO hit its all time peak of over a million concurrent players playing all at the same time, an achievement that is likely only shared with truly Earth-shatteringly popular games like LoL and WoW. This is all to say that somehow, despite being almost a decade old, CS:GO remains one of the most popular titles on PC as a whole, beating out such rivals as Apex Legends, Valorant, Warzone, PUBG, Rainbow Six Siege, and pretty much every other FPS game you can let roll off the tongue, and likely any non-shooter title you can think of as well. I would venture to say that no game aside from Minecraft and PONG has had even remotely close to the staying power of CS:GO.  All that said, the game blows. Modern CS:GO looks dated, sounds dated, and plays like Valve's 1998 Half-Life. Source has completely knee-capped any opportunity for growth and innovation, and with a few minor meta changes and the introduction of new gamemodes and weapons, CS:GO is the same game now that it was 3,500 days ago. Some would argue that this is a sign of perfection, of effortless staying power, but I would argue that it is a sign of a lazy cash grab. Let's be honest, in comparison to modern competitors, CS:GO's movement is incredibly clunky. You can draw a direct lineage between crouch-jumping mid-doors on Dust II to completing puzzles in Black Mesa in Half Life. CS:GO is likely the only game about using firearms that does not allow you to ADS and more or less guarantees the user that the bullets coming from their firearm will not hit what they are looking at unless they have perfect movement, aim, and spray-pattern knowledge. Very few weapons have been added in the last decade, and those that have been added are generally worse in every measurable way to those that they replace. Dust II remains the most popular map and has itself only seen a light graphical upgrade with only a small handful of map design changes. New maps are introduced, regularly complained about, and removed from the current map pool. If you are reading this in 2032, Dust II is likely still the most popular map and likely remains un-upgraded.  Socially, the game is terrible. The vast majority of the user base is either incredibly toxic, racist, cheating, or a combination of all three. The way that matchmaking works, it is easy to come across smurf after smurf after smurf, losing game after game after game to players who's real skill is likely 10x higher than CS:GO placed them. I cannot begin to count the number of games in which I was subjected to player's profile pictures that were outright pornographic or I was called racial or homophobic slurs. ""Toxic"" does not even begin to describe how inhumane the CS:GO community can be at times.  So thus far, I have established that CS:GO is one of the most popular games on PC that has time and time again outlasted better competitors, I have dogpiled the game for looking, sounding, and playing like a game from 1998, and I have called all of the userbase toxic cheaters. If I believe all of these things, how can I possibly recommend the game? Easy - I only play CS:GO with friends. I play for fun and to collect skins. Many an hour has been spent, three or four beers deep, just chatting and joking with friends with CS:GO on in the background. Three, four, or even five-stacking pub matches is incredible fun. Playing the game in a public lobby where you and your friends work through elaborate, practiced routines of memes and jokes with poor, unsuspecting randoms is easily one of the funniest things you can do with a microphone and PC. Stupendous fun can be had when you find a player who has a sense of humor who will joke around with you as much as you with them. Every game is a win when you play with friends - you either lose the game so that your skill rating drops and you get to pub stomp the next lobby, or you win the game and your skill rating increases so that you can get pub stomped next game, thus setting you up for your own pub stomp. This circuitous motion is what keeps the game fun and fresh, you either get dumpstered on, dumpster a team, or the CS:GO matchmaking works for once and you have to fight for your life to get that 15:15. CS:GO sucks as a game, and you will never, ever see me playing it alone. But as a medium by which you can interact with your friends, CS:GO is unbeatable. Put a 30-rack in the fridge, get some T-Bell delivered, and get four friends who cannot hit the accept button with their aim and I guarantee you will make a life-long meme between the five of you.",754.3,Recommended,252,cs cs come day ago almost year since cs cs never less concurrent player many game last decade consider cornerstone pc gaming possibly even cornerstone fps game general never even achieve many concurrent player absolute peak cs cs hit time peak million concurrent player play time achievement likely share truly earth shatteringly popular game like lol wow say somehow despite almost decade old cs cs remain one popular title pc whole beat rival apex legend valorant warzone pubg rainbow six siege pretty much every fps game let roll tongue likely non shooter title think well venture say game aside minecraft pong even remotely close stay power cs cs say game blow modern cs cs looks date sound dated play like valve half life source completely knee cap opportunity growth innovation minor meta change introduction new gamemodes weapon cs cs game day ago argue sign perfection effortless stay power argue sign lazy cash grab let honest comparison modern competitor cs cs movement incredibly clunky draw direct lineage crouch jump mid door dust ii complete puzzle black mesa half life cs cs likely game use firearm allow ad less guarantee user bullet come firearm hit look unless perfect movement aim spray pattern knowledge weapon add last decade add generally bad every measurable way replace dust ii remain popular map see light graphical upgrade small handful map design change new map introduce regularly complain remove current map pool read dust ii likely still popular map likely remain un upgraded socially game terrible vast majority user base either incredibly toxic racist cheat combination three way matchmaking work easy come across smurf smurf smurf losing game game game player real skill likely 10x high cs cs place begin count number game subject player profile picture outright pornographic call racial homophobic slur toxic even begin describe inhumane cs cs community time thus far establish cs cs one popular game pc time time outlast good competitor dogpiled game look sounding playing like game call userbase toxic cheat believe thing possibly recommend game easy play cs cs friend play fun collect skin many hour spend three four beer deep chat joke friend cs cs background three four even five stack pub match incredible fun play game public lobby friend work elaborate practice routine meme joke poor unsuspecting randoms easily one funny thing microphone pc stupendous fun find player sense humor joke around much every game win play friend either lose game skill rating drop get pub stomp next lobby win game skill rating increase get pub stomp next game thus set pub stomp circuitous motion keep game fun fresh either get dumpstered dumpster team cs cs matchmaking work fight life get cs cs suck game never ever see play alone medium interact friend cs cs unbeatable put rack fridge get bell deliver get four friend hit accept button aim guarantee make life long meme five
730,2023-10-14,"This game got replaced. The reviews are from cs:go which was a way better game. They replaced it in steam to steal positive reviews and players from a good game.  CS 2 has a slightly improved graphics but they removed most of the maps, community servers, battle royale, surf, zombies mods and more. Additionally new servers are lagging hard and there are days when I cannot play at all which never happened in cs:go. This game is incomplete and shouldn't take place of an existing game with existing community if it cannot replace it fully. New graphics are not even that good and definitely the upgrade wasn't worth it. I was hyped for CS 2 but it's not ready to replace CS: GO and they shouldn't remove an existing game and turn off CS:GO servers, it should be just a separate game as it always was with CS series.  I feel scammed especially that I bought CS:GO when it was still a paid game. They took a game I paid for and replaced with some silly remake.",311.6,Not Recommended,291,game get replace review cs cs way well game replace steam steal positive review player good game cs slightly improve graphic remove map community server battle royale surf zombie mod additionally new server lag hard day play never happen cs cs game incomplete take place exist game exist community replace fully new graphic even good definitely upgrade worth hype cs ready replace cs cs remove existing game turn cs cs server separate game always cs series feel scammed especially buy cs cs still pay game take game pay replace silly remake
730,2014-11-23,"Got called a Hacker, Best moment in my life",944.6,Recommended,709,get call hacker best moment life
730,2020-06-23,its ok i guess,10670.5,Recommended,289,ok guess
730,2021-09-27,"Fun Game, full of cheaters though.. just fix the anti cheat so players can enjoy it once again",3508.6,Recommended,139,fun game full cheat though fix anti cheat player enjoy
730,2014-01-12,Volvo fix it please ;d,15491.9,Recommended,99,volvo fix please
730,2023-11-20,NICE ANTICHEAT,3507.6,Not Recommended,237,nice anticheat
730,2024-08-08,this game has caused me multiple brain injures and brain cancer from the amount of lack of iq from players of these games i have learnt 4 different languages and how to cuss in 15 different languages. my iq before : 85 my iq now : 25  definitely recommend this game buy it as soon as u pull out 15$ out your 5$ monthly salary job.,1334.5,Recommended,241,game cause multiple brain injures brain cancer amount lack iq player game learn different language cuss different language iq iq definitely recommend game buy soon pull monthly salary job
730,2016-03-30,gg,1181.5,Recommended,48,gg
730,2018-10-20,too many cheaters need to be banned,2341.1,Recommended,107,many cheat need ban
730,2020-07-05,"I don't always get flash banged, but when I do, it's because my teammate I threw it.",56.2,Recommended,121,always get flash banged teammate throw
730,2014-01-02,Holiday updates make the chickens that roam around the maps dress up.  10/10,1036.3,Recommended,3416,holiday update make chicken roam around map dress
730,2018-02-25,PRO'S  ⊗ You can learn fluent russian xd ⊗ If you play 5-queue you can actually use strats (it's fun :D) ⊗ More skill-based than most other shooters ⊗ Enough rounds to make up for mistakes ⊗ Combines slow and fast pase elements    ⊗ Non-prime flooded with cheaters ⊗ Getting prime takes long ⊗ Trust-factor matchmaking doesn't work well ⊗ Russian mates aka Wodka Simulator ⊗ Might be hard for some people to develop gamesense,729.6,Recommended,190,pro learn fluent russian xd play queue actually use strats fun skill base shooter enough round make mistake combine slow fast pase element non prime flood cheat get prime take long trust factor matchmaking work well russian mate aka wodka simulator might hard people develop gamesense
730,2024-04-08,Cheater in every game!!!!!!!! VAC is turned of after multiple people got falsely banned for high sensitivity/console commands since we have no VAC and no overwatch cases cheaters roam freely in this game DO NOT PLAY AND DO NOT BUY ANYTHING UNTIL THEY FIX THIS GARBAGE ASS SYSTEM,39.2,Not Recommended,98,cheat every game vac turn multiple people get falsely ban high sensitivity console command since vac overwatch case cheat roam freely game play buy anything fix garbage as system
