Game,Date,Review,Hours Played,Recommendation,Helpful Votes,Processed_Review
1222670,2024-03-03,"Trial Edition: Free to play!  The actual game: Nearly $1000 USD for all DLC (which you need to have basic things like weather, pets, etc.)  I've had my Steam account since 2015 and I don't even think my Steam account is worth anything close to that.",2.1,Not Recommended,41,trial edition free play actual game nearly usd dlc need basic thing like weather pet steam account since even think steam account worth anything close
1222670,2022-12-10,"As someone who has spent so much of my gaming life in the world of simulation games—my absolute favorite genre—I just can’t quite bring myself to fully embrace The Sims 4 the way I do with its earlier versions. While it has definitely achieved commercial success, there are a few things that have left a bit of a bittersweet feeling among its loyal fanbase. It all started with the absence of babies, pools, and ghosts, which caused a lot of concern, and unfortunately, more issues surfaced that didn’t sit well with me.  One thing that really stood out was the price increase for the base game and various expansion packs, stuff packs, and game packs—especially after the release of Cats & Dogs. I know a lot of players, myself included, were disappointed by this, as it made it even harder for many to keep up with the game's growing content.  On a more emotional note, one of the more touching aspects of The Sims 4 is its focus on emotions. It was the first time we really got to see our Sims experience complex feelings like anger, frustration, and even boredom, reacting in ways that felt so real. While emotions were a huge selling point, I think we all hoped they would make a deeper impact on how the game unfolds. In truth, though, they don’t change things quite as much as we expected.  Still, emotions are at the heart of The Sims 4, and it’s important to understand how they work. They’re very much like the mood modifiers we’ve seen in the past, but with the added twist that certain events, people, and even objects can influence a Sim's feelings. What’s even more interesting is that emotions can evolve, from feeling embarrassed to being mortified—how sweetly dramatic, right?  One thing that’s been hard for many fans, including myself, is how fragmented the content feels in The Sims 4. It seems like EA has intentionally split some items and gameplay into different expansions or packs, and that’s been a little tough to swallow. A perfect example was the My First Pet object pack, which introduced cute little hamsters and other small animals. Fans were upset because it came out after the Cats & Dogs expansion, and it honestly could’ve been included there instead of being sold separately.  There’s no denying that The Sims 4 has its flaws, but for those of us who adore the franchise and the magic of simulation games, it still has a special place in our hearts. The graphics are stunning, and the expansions—though few and far between—do add some lovely elements to the game.",110.0,Recommended,65,someone spend much game life world simulation game absolute favorite genre quite bring fully embrace sims way early version definitely achieve commercial success thing leave bit bittersweet feeling among loyal fanbase start absence baby pool ghost cause lot concern unfortunately issue surface sit well one thing really stand price increase base game various dlc dlc stuff dlc game dlc especially release cat dog know lot player include disappoint make even hard many keep game grow content emotional note one touching aspect sims focus emotion first time really get see sims experience complex feeling like anger frustration even boredom react way felt real emotion huge selling point think hop make deep impact game unfold truth though change thing quite much expect still emotion heart sims important understand work much like mood modifier see past added twist certain event people even object influence sims feeling even interesting emotion evolve feel embarrass mortify sweetly dramatic right one thing hard many fan include fragmented content feel sims seem like ea intentionally split item gameplay different dlc dlc little tough swallow perfect example first pet object dlc introduce cute little hamster small animal fan upset come cat dog dlc honestly include instead sell separately denying sims flaw adore franchise magic simulation game still special place heart graphic stun dlc though far add lovely element game
1222670,2022-10-18,"Free to play, $1000+ to enjoy.",1.2,Not Recommended,80,free play enjoy
1222670,2022-11-29,I do not wish to post a review.,623.9,Recommended,153,wish post review
1222670,2023-07-24,"Nobody will read my review, so I'll just say I'm gay",0.3,Recommended,592,nobody read review say gay
1222670,2024-07-25,"This game is made by scammers (EA), run by scammers (SimGurus) and the community is full of SCAMMING LYING HYPOCRITES that shill the game. Pixelade, SimMattically, the Henford Hen, EnglishSimmer, lilsimsie, simmer erin, dont listen to those fools. The fact that the game has DLC that costs more than most games of its genre will absolutely tank you and make you broke. Worse, when they release new DLC, those shill tubers will treat every rumor as fact, convince their babyface ♥♥♥♥♥ ass players to shill and praise the DLC, and then the patch comes out and the mods and sometimes even EXISTING FEATURES are broken. What kind of a ♥♥♥♥♥♥♥ community is this? It's a community full of money sucking FOOLS. Don't listen to the youtubers promoting the game. I tried to speak the truth to these people and they ♥♥♥♥♥♥♥ blocked me. Don't support the community, and don't support this game's exploitiative, fraudulent business model.",2014.0,Not Recommended,152,game make scammer ea run scammer simgurus community full scamming lie hypocrite shill game pixelade simmattically henford hen englishsimmer lilsimsie simmer erin dont listen fool fact game dlc cost game genre absolutely tank make break bad release new dlc shill tuber treat every rumor fact convince babyface as player shill praise dlc patch come mods sometimes even exist feature break kind community community full money suck fool listen youtubers promote game try speak truth people block support community support game exploitiative fraudulent business model
1222670,2022-10-01,this is literally dark souls IV,52.0,Recommended,238,literally dark soul iv
1222670,2024-04-19,"Time is precious, do not waste it here.",10.2,Recommended,102,time precious waste
1222670,2022-10-21,"Good game, but it became F2P  I want my money back, frankly",17.1,Recommended,106,good game become f2p want money back frankly
1222670,2020-06-22,"TL;DR: Game is ok base game wise and has it's own strengths and weaknesses, DLC definitely improves it though. Price is definitely terrible for DLC, so wait for sales. Base Game 7/10, Game with the 4 mentioned DLC 9/10  This game WITHOUT DLC is... meh. It's definitely shallow in comparison to Sims 3, and it's missing several features that seem vacant for no reason at all. An open world being one of these removed features. The moodlet system is really nice and it changes up how the game is played overall as now you ACTUALLY have to play while keeping your sim's emotions in mind. The relationships between sims are a bit more dynamic it seems, and skills that were once unnecessary are now key to making certain things go as planned like pick-up lines and jokes requiring charisma and the new comedy skill. More dynamic job systems are definitely welcome. Some side gigs like writing and such have been reworked and even overhauled in some ways to be ultimately better. Creating a Sim is more dynamic as far as body goes, but the clothing options are severely hampered due to the inability to make custom clothing or even hair colors. The hair color options are slim, so removing the ability to have custom hair colors seems like a bad move in my opinion. The AI of sims have somehow both gotten better and worse. Sims will actually actively take care of themselves better based on what I've seen, but they also make nonsensical choices for seemingly no reason at all. For example, When instructing my sim to go indoors he picks the longest way to get there sometimes. Also, sometimes sims will have conversations while making food and even though there's an open spot at the table they will actively go to the sofa in the other room, thus ending the conversation abruptly. Aside from these gripes, I think the base game is pretty alright. Also, there are no substantial community hangouts on the map at all in the base game, only parks which is strange. The game itself is just plots to build a house and put sims in as random sims come and go from your house. That effectively brought this game down from a good game to an underwhelming meh game immediately. This means the only plot worth visiting is your own house, then you just hope that sims that have time to talk to you show up. They later added more in DLC, but this segment is for the base game. Ultimately it had me on the fence the whole time. Certainly wait till the base game goes on sale for super cheap.  Once you add DLC though, this game ends up becoming great. For this segment, I have particularly gotten Get to Work, Get Famous, Get Together, and Seasons. I think these 4 are the quintessential DLC's that you must get when you can. These expansions add what the game is missing like the aforementioned local hangout spots (which are added in Get Together). The content the expansions add are definitely something worth noting. Get to Work and Get Together are the ones (in my opinon) you ought to go for first. They add what the game needed for sure, such as more interactive jobs and social hang out locations. The other two I listed add stuff like a fame system that actually works better than the one in sims 3 and seasons with more holidays than the sims 3 by a landslide (you can even make your own holidays). HOWEVER there is one glaring problem with all of the DLC's... the price tag. These DLC's have no business being priced as much as the game itself. None. So my advice, just like the base game, WAIT FOR A SALE. There's even DLC for DLC, its kind of absurd (Looking at the ""My first pet stuff pack""). Aside from pricing though, these DLC's are actually solid and even adds stuff that sims 3 didn't have/handled poorly.",97.5,Recommended,51,tl dr game ok base game wise strength weakness dlc definitely improve though price definitely terrible dlc wait sale base game game mention dlc game without dlc meh definitely shallow comparison sims miss several feature seem vacant reason open world one remove feature moodlet system really nice change game play overall actually play keep sims emotion mind relationship sims bit dynamic seem skill unnecessary key make certain thing go plan like pick line joke require charisma new comedy skill dynamic job system definitely welcome side gig like write rework even overhaul way ultimately well create sims dynamic far body go clothing option severely hamper due inability make custom clothing even hair color hair color option slim remove ability custom hair color seem like bad move opinion ai sims somehow get good bad sims actually actively take care good base see also make nonsensical choice seemingly reason example instruct sims go indoors pick long way get sometimes also sometimes sims conversation make food even though open spot table actively go sofa room thus end conversation abruptly aside gripe think base game pretty alright also substantial community hangout map base game park strange game plot buildmode house put sims random sims come go house effectively bring game good game underwhelming meh game immediately mean plot worth visit house hope sims time talk show later add dlc segment base game ultimately fence whole time certainly wait till base game go sale super cheap add dlc though game end become great segment particularly get get work get famous get together season think quintessential dlc must get dlc add game miss like aforementioned local hangout spot add get together content dlc add definitely something worth note get work get together one opinon ought go first add game need sure interactive job social hang location two list add stuff like fame system actually work well one sims season holiday sims landslide even make holiday however one glaring problem dlc price tag dlc business price much game none advice like base game wait sale even dlc dlc kind absurd look first pet stuff dlc aside price though dlc actually solid even add stuff sims handle poorly
1222670,2023-03-30,"It's predecessor which came out 14ish years ago now is still lightyears ahead of this game which is still updating nearly 9 years after it's original release.  nearly up to £1,000 just to get ALL the DLC. No wonder they made the base game free.  I only recommend it since if you feel like building a house one day you can just pick this up for free but before it came free you should've never wasted your money on this",28.2,Recommended,68,predecessor come 14ish year ago still lightyears ahead game still update nearly year original release nearly get dlc wonder make base game free recommend since feel like buildmode house one day pick free come free never waste money
1222670,2021-09-20,i can finally see how my life's crumbles too in virtual game,499.1,Recommended,53,finally see life crumbles virtual game
1222670,2023-03-04,"Before I played this, I had a small penis, no girlfriend and no will to live. None of these things have changed, but the game is pretty good.",22.7,Recommended,339,play small penis girlfriend livemode none thing change game pretty good
1222670,2023-02-27,i love sexy oily men,6.7,Recommended,197,love sexy oily men
1222670,2020-08-14,I made Dio Brando and Lightning McQueen have woohoo and then have Dio bear a child named Giorno. Not only on a spiritual level does this game excel human evolution itself. But it is a humble way of life! There is just something of pure beauty having Yoshikage Kira and Dr Eggman passionately kissing on a coach whilst the whole world in burning in chaos because the game is so broken and glitched that it is borderline unplayable. But this was how us as human's were suppose to express our inner selves. It really is a testament to how far as a species we have come and I am genuinely excited to see how we can evolve further from such high intelligence...even though we are already seemingly at our peak.,51.9,Recommended,121,make dio brando lightning mcqueen woohoo dio bear child name giorno spiritual level game excel human evolution humble way life something pure beauty yoshikage kira dr eggman passionately kiss coach whilst whole world burn chaos game broken glitched borderline unplayable human suppose express inner selves really testament far specie come genuinely excited see evolve high intelligence even though already seemingly peak
1222670,2021-08-01,"Super fun game with a lot of possibilities but some of the dlc (such as Seasons) should be part of the main game. The dlc is too expensive and I only get it when it's on sale. EA should really reduce the price on these DLCs because the bigger packs should not be the same price as the main game. It is literally just a money grab for EA. That is my only complaint. Other than that, I've had a lot of fun with this game. There are a lot of mods available you can download to enhance your experience or torture your sims 😂. The game is well made and I love how the building mechanic is set up. There are a lot of customization options which i love. I love this game and everything about it but EA... please decrease the DLC costs.",60.8,Recommended,40,super fun game lot possibility dlc season part main game dlc expensive get sale ea really reduce price dlc big dlc price main game literally money grab ea complaint lot fun game lot mods available download enhance experience torture sims game well make love building mechanic set lot customization option love love game everything ea please decrease dlc cost
1222670,2021-06-25,"Nobody reads the reviews for sure, so I'll say I'm gay",2.2,Recommended,648,nobody read review sure say gay
1222670,2023-01-08,best simulation life games and time killing when im bored xD. i hate price of dlc >:(,188.5,Recommended,70,best simulation life game time kill im bore xd hate price dlc
1222670,2024-04-27,Addicted still...............Way too many hours on this game.,20126.7,Recommended,63,addict still way many hour game
1222670,2022-09-21,Even my sims family hates me…,5971.3,Not Recommended,126,even sims family hat
1222670,2022-01-28,"My girlfriend is addicted to this game, send help.",172.1,Recommended,121,girlfriend addict game send help
1222670,2023-02-14,"I mean it's the sims, what's not to like? it's the game i play during my depression spells.",671.6,Recommended,120,mean sims like game play depression spell
1222670,2023-11-12,"Here i can make a family, not realistic. 10/10",2.0,Recommended,677,make family realistic
1222670,2020-06-21,besides ea being ea its a fairly decent game,16.6,Recommended,71,besides ea ea fairly decent game
1222670,2024-01-05,"The most embarassing thing about me... is probably the fact that, in EA (rip Origin), I have more than 3K hours of playtime for The Sims 4. And that's excluding the hours I spent offline AND my playtime in The Sims 1, 2 and 3. Well, you embrace the cringe! This franchise has been with me throughout my entire childhood, and even though just as any other sane and self respecting person I despise how much EA is milking its community, it will forever be some sort of a comforting place for me and my inner child. Por See Gab Lurv, The Sims!",0.1,Recommended,63,embarassing thing probably fact ea rip origin 3k hour playtime sims exclude hour spend offline playtime sims well embrace cringe franchise throughout entire childhood even though sane self respect person despise much ea milk community forever sort comforting place inner child por see gab lurv sims
1222670,2021-02-13,"The game itself is cool, I really only play when looking for a more casual play experience. Best home builder in a Sims game so far, but in all honesty I can't fully endorse a title that costs over $100 to actually experience in full. Only purchase this if you already love the Sims franchise, and even then do it when it's on sale, the base game often goes for $5 and that's honestly not terrible for what you get. I've bought two expansions on sale and in total I'm out about $20 for this game. All in all I'm pleased with my experience, but I wouldn't recommend paying full price, or even getting all the expansions. Just get ones that fit your desired play style and enjoy a decent and entertaining (if a little buggy) life sim.  Overall Impression: 7/10 Highly recommend waiting for sale.",63.9,Recommended,48,game cool really play look casual play experience best home builder sims game far honesty fully endorse title cost actually experience full purchase already love sims franchise even sale base game often go honestly terrible get buy two dlc sale total game please experience recommend pay full price even get dlc get one fit desired play style enjoy decent entertain little buggy life sims overall impression highly recommend wait sale
1222670,2022-11-10,the booba mods are a great addition to the base game :>>>>,7.3,Recommended,83,booba mods great addition base game
1222670,2021-03-29,I drowned the pope because I was bored.,80.6,Recommended,133,drown pope bore
1222670,2023-10-08,the dlcs are getting unnessecarily expensive but how can you not love the sims,131.6,Recommended,56,dlc get unnessecarily expensive love sims
1222670,2022-06-02,"You become poor, it is not worth it, it wastes your time and you have an increased chance of developing an addiction problem. :D",184.4,Recommended,88,become poor worth waste time increase chance develop addiction problem
1222670,2024-06-29,ADD MODS PLX IT IS TEN TIMES BETTER,508.3,Recommended,66,add mods plx ten time well
1222670,2020-12-30,I am completely playing the game as it should be played with no secret death chambers for the people that rejected me from the chess club,52.8,Recommended,49,completely play game play secret death chamber people reject chess club
1222670,2022-03-03,Best way to kill legally <3,729.9,Recommended,88,best way kill legally
1222670,2021-11-01,i have 10 boyfriends,9.9,Recommended,87,boyfriend
1222670,2021-12-27,I build my first house it feels empty i make a character to live there. i haven't touched the game since that I hope my little guy is OK.  9/10,31.4,Recommended,80,buildmode first house feel empty make character livemode touch game since hope little guy ok
1222670,2022-04-29,its a good distraction from the depressive capitalistic society we live in.,65.0,Recommended,141,good distraction depressive capitalistic society livemode
1222670,2021-08-25,nice and enjoyable game but some dlcs are overpriced,114.5,Recommended,34,nice enjoyable game dlc overprice
1222670,2024-01-13,"Death died on the threshold of my house. God, I hope this doesn't mean anything?",22.9,Recommended,57,death die threshold house god hope mean anything
1222670,2021-04-05,The game is good on its own but highly supported modifications from the very active community are pretty much a must to really get the best experience from this game.,433.7,Recommended,48,game good highly support modification active community pretty much must really get best experience game
1222670,2023-12-22,Download a sex mod you know you want to,13.9,Recommended,179,download sex mod know want
1222670,2021-04-07,Product received for free  Make the DLCs purchasable in one pack please.,29.1,Not Recommended,46,product receive free make dlc purchasable one dlc please
1222670,2024-04-30,The sims 4 is great. but if you want a sims experience you wont forget just play the sims 3.,275.0,Recommended,56,sims great want sims experience wont forget play sims
1222670,2021-02-09,"This is a widely known saga, and we know what it is about. It's a canvas for your imagination, a tool where you can do so many things, the only limit is your creativity. And well, your wallet, because this game is like heroin, and once you start you can't stop playing, and that means an unstoppable desire for its expensive expansions. I love and hate The Sims, but playing it gives me too much satisfaction to be able to stop..",1028.3,Recommended,105,widely know saga know canvas imagination tool many thing limit creativity well wallet game like heroin start stop playing mean unstoppable desire expensive dlc love hate sims play give much satisfaction able stop
1222670,2024-07-16,⣴⣿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⣼⣿⣿⣿⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⣼⣿⣿⣿⣿⣿⣿⣿⣦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣶⣤⣤⣶⣶⣿⣿⡗ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠀ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃ ⣿⣿⡇⠜⠙⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀Got a cat here ⣿⣿⣿⣶⣿⣿⣿⣿⣿⠋⡹⠙⣿⣿⣿⡇⠀ Friends passing ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣶⣾⣿⣿⠛⠀⠀by can touch him ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠛⠁⠀⠀and click Like to pet ⣿⣿⡿⠻⠿⠿⠿⠿⠛⠹⠑⠀⠀ ⠟⠁⠀,4.3,Recommended,434,get cat friends passing touch click like pet
1222670,2021-12-22,i like women,305.1,Recommended,222,like woman
1222670,2022-02-11,Torturing sims is my hobby.,73.6,Recommended,75,torture sims hobby
1222670,2020-06-25,"It's pretty fun and worth trying it. However on the other hand, DLCs is pretty expensive.",12.9,Recommended,55,pretty fun worth try however hand dlc pretty expensive
1222670,2022-03-03,Honestly I'm just waiting for Sims 5 at this point. I liked Sims 4 but it's too many steps back from 3 so I just play that instead.,155.9,Recommended,53,honestly wait sims point like sims many step back play instead
1222670,2022-11-30,Goofy aah game makes me abondon all responsibilitys,63.7,Recommended,90,goofy aah game make abondon responsibility
1222670,2020-09-02,"It's been difficult for me to express the joy this game has brought me. My brother played a couple of the first ones way back in the day and the idea of micro managing toiletries and doing household chores never appealed to me. I watched a let's play of a team of people seeing who can kill their sims the quickest, and while I never really plan to be that cruel, it still gave me a good look at the interface and it was the first time I thought ""hey that actually looks kind of fun"". Sure enough, I would go on to dump almost 90 hours on it within a week (my back going out and having to stay home from work helped this endeavor).  It's still hard for me to explain why I love it so much. In one way, it caters to my inner character creation. My mind has always been a character generator and I've blogged and done short stories about my various characters throughout the years. This game allows me to get into their heads a bit more and live their daily lives. I have a powerful witch, a naturalist islander, a famous painter and DJ, a couple of adorable aliens... And one character whom is essentially my self-insert, a woman I wish I could be. She's a writer, and made a surprisingly decent living dumping out blog posts, reviews, and a children's book about my childhood teddy bear. If only it were all this easy in real life.  That really is the appeal, isn't it? I never thought of Sims as a 'lifestyle simulator', but here we are.  I wish I could go review each and every pack but I got a good chunk of them on sale through Humble Bundle, but it went directly to Origin so I can't directly review some of them. I will say that if you're reading this and wondering; Seasons and Magic are probably my top two favorite. Season adds weekly dynamic events that really help shuffle up your daily routine and get you out into the world properly. Strangerville adds a more point-and-click adventure style type game but Act 3 brought in an irritating mechanic that forced me to rush through it. I could go on all day about the packs but I'll save that for my actual blog.  I'll do a short dive into the gameplay. As you might be aware you can create a sim or multiple, I believe the max is eight? I had trouble just managing four so most of my households stop at 3 and maybe a pet or two. You can indeed manage their daily toiletries but I honestly cheat in some reward store perks that shut down the needs to eat and sleep and that has paid dividends into making the gameplay more enjoyable for me personally. Regardless, I've done non-cheaty characters in solo or duo households and it can be managed once you get some of the basics down. My aforementioned writer made a small living off of publishing her books and thus lacked a proper job for a while, which in turn gave me a lot more time to manage her usual bodily functions.  I will admit I don't build any damn thing from scratch but thankfully there is an online, in-game gallery where you can sift through some of your favorite creations and just plop them instantly, funds allowing. The most I do is combine and slap together premade rooms and then just work on the decor and upgrade. I never build anything myself because I just do not have the mind of an interior decorator.  One quick point of contention: Loading up the gallery destroys my bandwidth. It freezes most of my computer's functions as it's loading. It hasn't caused any crashes, but my podcasts and youtube videos start having hiccups, like an old skipping CD and it's very annoying.  Beyond that, everything else is a nitpick. You can go on all day about EA's general business practices. Some of the packs can be seen as simple cash grabs, and the upcoming Star Wars pack looks fun but I think it breaks the flow of the game somewhat.  All the same, I've adored this game and will be playing it for several weeks to come. Or at least until Cyberpunk 2077 comes out. I have more to say but as I mentioned, I'll save it for my blog.",386.2,Recommended,47,difficult express joy game bring brother play couple first one way back day idea micro manage toiletry household chore never appeal watch let play team people see kill sims quick never really plan cruel still give good look interface first time think hey actually look kind fun sure enough go dump almost hour within week back go stay home work help endeavor still hard explain love much one way cater inner character creation mind always character generator blogged do short story various character throughout year game allow get head bit livemode daily life powerful witch naturalist islander famous painter dj couple adorable alien one character essentially self insert woman wish writer make surprisingly decent living dump blog post review child book childhood teddy bear easy real life really appeal never think sims lifestyle simulator wish go review every dlc get good chunk sale humble bundle go directly origin directly review say read wonder season magic probably top two favorite season add weekly dynamic event really help shuffle daily routine get world properly strangerville add point click adventure style type game act brought irritating mechanic force rush go day dlc save actual blog short dive gameplay might aware create sims multiple believe max eight trouble manage four household stop maybe pet two indeed manage daily toiletry honestly cheat reward store perk shut need eat sleep pay dividend make gameplay enjoyable personally regardless do non cheaty character solo duo household manage get basic aforementioned writer make small living publish book thus lack proper job turn give lot time manage usual bodily function admit buildmode damn thing scratch thankfully online game gallery sift favorite creation plop instantly fund allow combine slap together premade room work decor upgrade never buildmode anything mind interior decorator one quick point contention load gallery destroy bandwidth freeze computer function load cause crash podcasts youtube videos start hiccup like old skipping cd annoy beyond everything else nitpick go day ea general business practice dlc see simple cash grab upcoming star war dlc look fun think break flow game somewhat adore game play several week come least cyberpunk come say mention save blog
1222670,2024-07-26,Product received for free  ---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☑ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS  ---{ Gameplay }--- ☐ Very good ☑ Good ☐ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't  ---{ Audio }--- ☐ Eargasm ☐ Very good ☑ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf  ---{ Audience }--- ☑ Kids ☑ Teens ☑ Adults ☑ Grandma  ---{ PC Requirements }--- ☐ Check if you can run paint ☑ Potato ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer  ---{ Game Size }--- ☐ Floppy Disk ☐ Old Fashioned ☑ Workable ☐ Big ☐ Will eat 10% of your 1TB hard drive ☐ You will want an entire hard drive to hold it ☐ You will need to invest in a black hole to hold all the data  ---{ Difficulty }--- ☐ Just press 'W' ☑ Easy ☐ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ☐ Dark Souls  ---{ Grind }--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☑ Isn't necessary to progress ☐ Average grind level ☐ Too much grind ☐ You'll need a second life for grinding  ---{ Story }--- ☑ No Story ☐ Some lore ☐ Average ☐ Good ☐ Lovely ☐ It'll replace your life  ---{ Game Time }--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☐ Long ☑ To infinity and beyond  ---{ Price }--- ☑ It's free! ☐ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money  ---{ Bugs }--- ☐ Never heard of ☑ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs  ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☑ 7 ☐ 8 ☐ 9 ☐ 10,22.7,Recommended,136,product receive free graphic forget reality beautiful good decent bad look long ms dos gameplay good good gameplay mehh watch paint dry instead audio eargasm good good bad bad deaf audience kid teens adult grandma pc requirement check run paint potato decent fast rich boi ask nasa spare computer game size floppy disk old fashion workable big eat 1tb hard drive want entire hard drive hold need invest black hole hold data difficulty press easy easy learn hard master significant brain usage difficult dark soul grind nothing grind care leaderboards rank necessary progress average grind level much grind need second life grind story story lore average good lovely replace life game time long enough cup coffee short average long infinity beyond price free worth price sale spare money leave recommend also burn money bug never hear minor bug get annoying ark survival evolve game big terrarium bug
1222670,2021-09-27,"There are endless ways to enjoy this game, from creating unique characters to building up entire towns to playing through infinite stories. It can be as challenging, relaxing, silly, or serious as you want it to be.",4127.5,Recommended,39,endless way enjoy game create unique character buildmode entire town play infinite story challenge relax silly serious want
1222670,2020-12-24,Honestly very satisfied with this product. My family isn't celebrating Christmas this year because everyone is emotionally unstable BUT with this product - and the free christmas pack - I get to create my family as sims and enjoy christmas without the fighting :D pog,227.5,Recommended,126,honestly satisfied product family celebrate christmas year everyone emotionally unstable product free christmas dlc get create family sims enjoy christmas without fighting pog
1222670,2021-03-22,An amazing game for all ages..you can create your own family and have as many members as you like..you control everything they do (the characters will also do some others on their own but anytime you can put them do whatever you like)...Sims is like a real game for characters..they get hungry..upset..fall in love etc..pretty much everything we do in real life even go to jobs..in my opinion this game is a perfect time waster especially with some mods..which makes game even more perfect and enjoyable...Enjoy !!,6.4,Recommended,30,amazing game age create family many member like control everything character also others anytime put whatever like sims like real game character get hungry upset fall love pretty much everything real life even go job opinion game perfect time waster especially mods make game even perfect enjoyable enjoy
1222670,2024-12-01,"love, hate relationship, the sims ai is just stupid and the game crashes regularly, love build mode. DLC packs are a cashgrab",115.2,Recommended,44,love hate relationship sims ai stupid game crash regularly love buildmode mode dlc dlc cashgrab
1222670,2021-06-25,A lot of content is locked behind DLCs that are expensive as hell. There are 11 DLCs that cost 40 euro how is that not a crime against humanity,1.1,Not Recommended,50,lot content lock behind dlc expensive hell dlc cost euro crime humanity
1222670,2022-11-20,Better than my life.,44.1,Recommended,73,good life
1222670,2022-01-01,if only the dlcs weren't so expensive I could play this game all night,94.5,Recommended,37,dlc expensive play game night
1222670,2021-01-05,"Game became free on 18th October 2022 ; personnaly bought it on sales. Works fine on steam deck, but for myself, i need to play in desk mode because of origins, can't launch EA games without it.  I now own way more dlc (not so much, but time to time i grab them on Instant Gaming or Steam Sales when they are nice) ; EA still greedy.  But it's still nice to make fun situations for your sims, or create stuff to post for people to eventually use. Need also to say thanks to the modding community who does a great job at giving us tons and tons of stuff to use !",141.7,Recommended,48,game become free 18th october personnaly buy sale work fine steam deck need play desk mode origin launch ea game without way dlc much time time grab instant gaming steam sale nice ea still greedy still nice make fun situation sims create stuff post people eventually use need also say thanks mod community great job give ton ton stuff use
1222670,2023-10-23,---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☐ Good ☑ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS  ---{ Gameplay }--- ☐ Very good ☐ Good ☐ It's just gameplay ☑ Mehh ☐ Watch paint dry instead ☐ Just don't  ---{ Audio }--- ☐ Eargasm ☐ Very good ☑ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf  ---{ Audience }--- ☐ Kids ☑ Teens ☑ Adults ☑ Grandma  ---{ PC Requirements }--- ☐ Check if you can run paint ☐ Potato ☑ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer  ---{ Difficulty }--- ☐ Just press 'W' ☑ Easy ☐ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ☐ Dark Souls  ---{ Grind }--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☐ Average grind level ☑ Too much grind ☐ You'll need a second life for grinding  ---{ Story }--- ☐ No Story ☑ Some lore ☐ Average ☐ Good ☐ Lovely ☐ It'll replace your life  ---{ Game Time }--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☐ Long ☑ To infinity and beyond  ---{ Price }--- ☑ It's free! ☐ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money  ---{ Bugs }--- ☐ Never heard of ☐ Minor bugs ☑ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs  ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☑ 7 ☐ 8 ☐ 9 ☐ 10   Grab this review template here! 👉,199.1,Recommended,107,graphic forget reality beautiful good decent bad look long ms dos gameplay good good gameplay mehh watch paint dry instead audio eargasm good good bad bad deaf audience kid teens adult grandma pc requirement check run paint potato decent fast rich boi ask nasa spare computer difficulty press easy easy learn hard master significant brain usage difficult dark soul grind nothing grind care leaderboards rank necessary progress average grind level much grind need second life grind story story lore average good lovely replace life game time long enough cup coffee short average long infinity beyond price free worth price sale spare money leave recommend also burn money bug never hear minor bug get annoying ark survival evolve game big terrarium bug grab review template
