Game,Date,Review,Hours Played,Recommendation,Helpful Votes
1222670,2022-04-01 00:00:00,money grab after money grab  (still a moneygrab 71 hours later),"1,549.9",Not Recommended,"125 people found this review helpful
18 people found this review funny 4"
1222670,2023-08-23 00:00:00,base game is good. Its one of the best architecture games despite that not being its focus. Content packs are ridiculously priced.,159.1,Recommended,"77 people found this review helpful
1 person found this review funny 1"
1222670,2020-07-31 00:00:00,I can finally get a girlfriend,25.3,Recommended,"91 people found this review helpful
217 people found this review funny 27"
1222670,2023-02-02 00:00:00,Simulated the REAL LIFE ME on my Sims 4 Character: She won't stop crying! 🥲,113.5,Recommended,"108 people found this review helpful
98 people found this review funny 4"
1222670,2022-10-12 00:00:00,It's becoming free soon,176.4,Recommended,"414 people found this review helpful
40 people found this review funny 4"
1222670,2020-08-05 00:00:00,I'll be honest I hardly play the actual game but I have a lot of fun doing the character creator and building houses. That's the most fun for me! And the content you can find in the Gallery made by other players is amazing! I've been slowly working on a universe filled with characters and houses from famous shows and movies.,10.8,Recommended,"64 people found this review helpful
3 people found this review funny 9"
1222670,2024-09-12 00:00:00,"As a long-time fan of The Sims franchise, I have mixed feelings about The Sims 4. On its own, the game is undeniably fun, with improved graphics and smoother gameplay compared to its predecessors. It shines in areas like character customization and building mechanics, offering players endless possibilities to create and shape their Sims' world. If you're looking for a casual, life-simulation experience, Sims 4 delivers, but it comes with a serious caveat.  The real issue is the aggressive monetization strategy. The sheer amount of DLC content that feels like it should have been part of the base game is, quite frankly, ridiculous. Key features that many players loved in Sims 3, such as university life, pets, seasons, and even simple tasks like laundry, are all locked behind paywalls. To get the ""complete"" experience, you're looking at spending hundreds of dollars, which feels like a cash grab from the developers. It makes me long for the days of Sims 3 when the base game was robust, and DLCs felt more like fun add-ons rather than essential expansions.  For those who don't want to fork out the extra cash, mods are a great alternative. The Sims 4 modding community is incredibly talented and dedicated, often releasing content that rivals or even surpasses the official DLCs. With mods, you can enjoy much of what the DLC offers without breaking the bank, though it does require some trial and error to avoid game-breaking issues.  Overall, I do recommend Sims 4 because it's a solid life simulation game and has some genuinely enjoyable moments. But be warned—without DLC or mods, the experience can feel limited. The game desperately needs a competitor to shake up the market, because while Sims 4 can be fun, it also feels like it's gouging its players at every turn.  Verdict: 7/10—Great base, but you need mods or DLC to unlock its full potential.",139.5,Recommended,64 people found this review helpful 4
1222670,2023-10-12 00:00:00,im going to make peter griffin,16.8,Recommended,"121 people found this review helpful
40 people found this review funny 2"
1222670,2023-01-14 00:00:00,please make it so that drake and post malone can make out uncesnored,160.8,Recommended,"386 people found this review helpful
233 people found this review funny 23"
1222670,2023-04-28 00:00:00,$1500 for a game is just insulting.,186.1,Not Recommended,"131 people found this review helpful
11 people found this review funny 6"
1222670,2021-07-18 00:00:00,"I played Sims 4 on Origin and decided to get it on here as well, It is a great game and really fun, You can spend hours playing it and there's so much to do, The only major downside is that the DLCs are way too expensive and outrageous, Some are also kind of ridiculous considering some of the DLCs shouldn't of even been made into a DLC to begin with they should of already been implemented into the base game like for example Seasons it's shocking that you have to pay the same price for that DLC the same price the base game is even though Spring, Summer, Autumn and Winter should of already been in the game and it's kind of a rip off, I highly recommend this game but I also highly recommend waiting and getting it when it is on sale especially with the DLCs, You'll save a lot of money, If you are like me who has played on Origin before and want this game on Steam as well, You do need to pay for the base game, I waited until it was on sale because you can get the base game really cheap so I recommend doing that so you won't pay full price and save money, If you had DLCs on Origin it will be carried over to the Sims 4 on here, You don't have to pay for the DLCs again just the base game, You have to go on Origin to see a Steam version of the game and then the DLCs should be there for you to download all the DLCs you had from the Origin version",5.2,Recommended,"73 people found this review helpful
3 people found this review funny 3"
1222670,2021-12-28 00:00:00,"DLC's are too expensive. Cats and dogs content costs more than the actual game. Even tho its a fun game, i would not recommend buying it",55.4,Not Recommended,"86 people found this review helpful
2 people found this review funny 1"
1222670,2023-06-18 00:00:00,good game i killed someone,56.8,Recommended,"115 people found this review helpful
84 people found this review funny 5"
1222670,2022-06-24 00:00:00,"best with dlc, which is only worth it on sale",79.4,Recommended,"98 people found this review helpful
4 people found this review funny 4"
1222670,2023-06-02 00:00:00,Ruined my life :3!!!,86.5,Recommended,"88 people found this review helpful
43 people found this review funny 4"
1222670,2023-06-09 00:00:00,"Here I will leave the cat, friends who pass by can pet it and give it a thumbs up ／＞　　フ | 　_　 _ l ／` ミ＿xノ /　　　 　 | /　 ヽ　　 ﾉ │　　|　|　| ／￣|　　 |　|　| | (￣ヽ＿_ヽ_)__) ＼二つ",9.5,Recommended,"798 people found this review helpful
39 people found this review funny 34"
1222670,2023-03-22 00:00:00,🖤💘💘🖤💘💘🖤🖤🖤💘💘🖤💘💘🖤 💘💘💘💘💘💘💘🖤💘💘💘💘💘💘💘 💘💘💘💘💘💘💘🖤💘💘💘💘💘💘💘 💘💘💘💘💘💘💘🖤💘💘💘💘💘💘💘 🖤💘💘💘💘💘🖤🖤🖤💘💘💘💘💘🖤 🖤🖤💘💘💘🖤🖤🖤🖤🖤💘💘💘🖤🖤 🖤🖤🖤💘🖤💘💘🖤💘💘🖤💘🖤🖤🖤 ⠀⠀⠀⠀⠀⠀⠀⠀ 💘💘💘💘💘💘💘 ⠀⠀⠀⠀⠀⠀⠀⠀ 💘💘💘💘💘💘💘 ⠀⠀⠀⠀⠀⠀⠀⠀ 💘💘💘💘💘💘💘 ⠀⠀⠀⠀⠀⠀⠀⠀ 🖤💘💘💘💘💘🖤 ⠀⠀⠀⠀⠀⠀⠀⠀ 🖤🖤💘💘💘🖤🖤 ⠀⠀⠀⠀⠀⠀⠀⠀ 🖤🖤🖤💘🖤🖤🖤,6.2,Recommended,"163 people found this review helpful
44 people found this review funny 4"
1222670,2021-08-18 00:00:00,"While the game itself is good and you could easily sink many an hour into it, the DLCs are definitely completely overpriced...",16.7,Recommended,"59 people found this review helpful
1 person found this review funny 0"
1222670,2021-08-02 00:00:00,I get to torture people and not get arrested. 10/10 would keep playing.,595.8,Recommended,"91 people found this review helpful
57 people found this review funny 8"
1222670,2021-09-23 00:00:00,you can force sims to drown by cancelling their prompts to leave the pool over and over again so they get tired and die lol,19.2,Recommended,"106 people found this review helpful
92 people found this review funny 10"
1222670,2022-02-02 00:00:00,i can kill people,14.8,Recommended,"222 people found this review helpful
118 people found this review funny 12"
1222670,2023-07-19 00:00:00,"I wish there were less expensive expansion packs, because they seem very greedy, but I do really enjoy the game nontheless.",78.6,Recommended,"52 people found this review helpful
3 people found this review funny 1"
1222670,2023-02-14 00:00:00,"ever since the transfer from origin to EA the game doesnt work, DO NOT BUY AT THE MOMENT wait untill EA pulls their thumb out of their asses to actually allow players to play the game they spent money on",26.1,Not Recommended,"243 people found this review helpful
25 people found this review funny 8"
1222670,2023-01-14 00:00:00,"I get to make people i dont like and watch them die horrible deaths, OR MAKE MYSELF AND LIVE THE LIFE I WONT HAVE AHAHAHA. 11/10 valid game.",219.0,Recommended,"165 people found this review helpful
82 people found this review funny 6"
1222670,2020-06-22 00:00:00,"No thanks... if i buy something on steam... i want to play it from Steam... i do not want to install a third party Launcher, get a Origin account just to play the game... Sims 3 is way better cuz you don't have to install a Faaaaat layer of DRM just to play. The Game is so old... and still gets sold at Release Price... and 40 F**KIN $ FOR ONE DLC... just to get pets.. some new Clothes or Hairstyles... 10$ or less are Fair... but 40... nah Sorry  I will not Recomend the Game... No the Game is not bad, it is the Third layer of DRM that made me not Recomend it Buy it if you want",1.8,Not Recommended,"294 people found this review helpful
13 people found this review funny 1"
1222670,2022-04-29 00:00:00,veyr very good just wish the packs were cheaper,395.9,Recommended,"59 people found this review helpful
4 people found this review funny 0"
1222670,2021-06-29 00:00:00,They have completely mastered the art of selling a game several times to one person.... Bravo..,54.8,Recommended,"81 people found this review helpful
42 people found this review funny 2"
1222670,2022-11-01 00:00:00,mating your sim with your crush's sim to see what your children would look like simulator,31.6,Recommended,"98 people found this review helpful
75 people found this review funny 7"
1222670,2024-09-04 00:00:00,"Really fun, but kinda boring sometimes, also I bought the game and was promised a free pack from EA after it came out free and never got it. Which is messed up.","1,160.0",Recommended,"88 people found this review helpful
11 people found this review funny 1"
1222670,2020-10-20 00:00:00,its fund to play,553.1,Recommended,"160 people found this review helpful
408 people found this review funny 21"
1222670,2023-03-09 00:00:00,"Nobody will read my review, so I'll just say I'm gay",27.6,Recommended,"1,110 people found this review helpful
645 people found this review funny 136"
1222670,2023-07-24 00:00:00,"from getting my male spouse pregnant to making my horsey jump, the sims 4 offers a wide range of real life simulation that will leave u feeling hollow inside",9.1,Recommended,"112 people found this review helpful
74 people found this review funny 2"
1222670,2021-03-09 00:00:00,"I have really bad anxiety and depression, and a learning disorder that all mixes to make life really hard and keep up with daily tasks like eating and sleeping at the right time. I've played so much sims that I take care of myself like a sim i reeeeeally dont want to die. Get the game, it helps mental health","4,306.6",Recommended,"301 people found this review helpful
52 people found this review funny 57"
1222670,2022-02-10 00:00:00,---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☑ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS  ---{ Gameplay }--- ☐ Very good ☑ Good ☐ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't  ---{ Audio }--- ☐ Eargasm ☐ Very good ☐ Good ☑ Not too bad ☐ Bad ☐ I'm now deaf  ---{ Audience }--- ☑ Kids ☑ Teens ☑ Adults ☑ Grandma  ---{ PC Requirements }--- ☐ Check if you can run paint ☐ Potato ☐ Decent ☑ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer  ---{ Difficulty }--- ☐ Just press 'W' ☑ Easy ☐ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ☐ Dark Souls  ---{ Grind }--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☑ Isn't necessary to progress ☐ Average grind level ☐ Too much grind ☐ You'll need a second live for grinding  ---{ Story }--- ☐ No Story ☑ Some lore ☐ Average ☐ Good ☐ Lovely ☐ It'll replace your life  ---{ Game Time }--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☐ Long ☑ To infinity and beyond  ---{ Price }--- ☐ It's free! ☐ Worth the price ☑ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money  ---{ Bugs }--- ☐ Never heard of ☑ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs  ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☐ 7 ☑ 8 ☐ 9 ☐ 10,266.2,Recommended,"70 people found this review helpful
7 people found this review funny 6"
1222670,2020-06-19 00:00:00,500+ hours played. Already own 90% of the DLC on Origin. Would be nice if they can be added to my Steam library so they're all in one place.,0.2,Recommended,"105 people found this review helpful
14 people found this review funny 10"
1222670,2022-12-19 00:00:00,Product received for free  I may or may not have sailed the high seas with all the OP'd DLCs.,3.1,Recommended,"153 people found this review helpful
37 people found this review funny 2"
1222670,2021-03-07 00:00:00,It took me about 3 sim days to kill a nanny because she was so pro at swimming,322.8,Recommended,"87 people found this review helpful
119 people found this review funny 16"
1222670,2023-10-05 00:00:00,sex mods,13.0,Recommended,"228 people found this review helpful
124 people found this review funny 9"
1222670,2021-04-09 00:00:00,"Bad DLC practices, 800$ for all the DLC? 500$ on sale?  Most of this content could have been included in the base game, but they chose to stretch it all out over 20+ DLCs. This is EA in a nutshell, they don't care about your experience, they care about the bottom line.  $$$$$$$$$$$$",18.0,Not Recommended,40 people found this review helpful 1
1222670,2021-04-17 00:00:00,This is by far the worst sims game they have ever released. While they may have upgraded the graphics. They downgraded every other aspect of the game. The base game is basically just a platform for the addons. So you dont have anything to do without spending an additional $20+ after the initial purchase of the game. This is not a game i recommend. Just buy sims 3 and all its content for the price of a single DLC on this game and you'll have way more fun.,0.9,Not Recommended,"69 people found this review helpful
2 people found this review funny 3"
1222670,2020-06-22 00:00:00,"The base game is great, but the DLC is overprice. buy the vampire dlc, realm of magic , strangeville and cats and dogs. they are the only dlc that change the game drastically in my opinion. If ea released all the dlc's for £20-30 they would get more money because everyone would buy it.",38.7,Recommended,"91 people found this review helpful
5 people found this review funny 10"
1222670,2024-03-22 00:00:00,Product received for free  This game is like a leech sucking hours out of my life. It's like playing house as a kid but a version that's socially acceptable for someone in their 20s with too much free time (aka me). My Mom is dissatisfied with the cats and dogs pack; she said it's upsetting that you can't have a pet alligator on a leash.,79.9,Recommended,"68 people found this review helpful
46 people found this review funny 1"
1222670,2022-10-16 00:00:00,"It was a Tuesday, I had returned from a thankless and pointless days work unusually to be greeted by my child's beaming face full of excitement.  I managed to maintain eye contact long enough for her to inform me that she required a new game, evidently as she demonstrated purely on the recommendation of some generic man child YouTubers obnoxious Sims 4 reaction videos.  I tried to explain to her that I did not think it was age appropriate and that it would not hold her attention for long, but she firmly insisted and when I suddenly noticed my wife's stern disapproving look rapidly forming I immediately demurred and agreed post haste to purchase with the quick proviso that this would not include any of the DLC's as they cost more then Daddy makes in a month at work.  The feeling of euphoria that overwhelmed me when I saw the game was on sale is almost indescribable, my whole body was pulsating and flowing with loving tingly energy for my beautiful lord Gaben, I allowed myself to close my eyes for just a moment to witness his magnificent cherubim form majestically aloft amongst the clouds in heaven.  After making a brief 15 min power point presentation on the importance of the nuclear family for western prosperity and society and the value and superiority of the capitalist system I felt secure that my 6 year old daughter was firmly mentally prepared to begin playing Sims 4.  As she went through the initial creation of her first Sim there was a moment of confusion when I had to explain to her without fully appreciating the ramifications that she needed to make a young adult version of herself as her avatar as children would have no agency or capability for self reliance.  After a modest starter home had been procured and a reasonable starting allowance for furnishings and sundries had been provided I sat back satisfied at a job well done and full of anticipation to witness my daughters fledgling first steps into the real world.  I was sure my loving care and guidance would help form her and her Sim into the very model of a productive member of society.  Daddy how do I get money for things she immediately asked, you need to get a job I excitedly answered as I encouraged her to peruse the job market and start sending applications.  The first alarm bells were going off, she was hesitating to seek gainful employment, I explained you wont be able to buy the things you want unless you get a job to earn money.  I eagerly awaited the moment my daughter would understand the reality of the situation, but she replied no daddy I can marry someone who pays for everything like mommy, when I explained that not everyone is as generous as daddy she replied then I can sell these things in my house to get money.  She then proceeded to rapidly sell the bed, toilet and kitchen everything all gone the house was completely empty only to enable her to immediately fill it with thoroughly impractical pointless frivolous nonsense.  After she became frustrated that her Sim quickly became tired, hungry, dirty and emotionally distraught I pointed out that she now had no way to eat, sleep, wash or even leave the house as all the doors and windows had been sold.  After thinking for a moment she then informed me that she did not need any of that as she could go to live in other peoples houses and use their bathrooms, kitchens and beds and if she needed money she could take things from their houses.  I began to panic and I could see Sims 4 was morally corrupting my daughter and undoing years of careful parenting in only a few moments, after her Sim was thrown out of all her neighbours houses for trespassing and free loading my daughter decided she wanted to be a mother.  Yes I thought this could be the solution, after my daughter has the burden of a child she will surely change her ways to become more responsible, after a few minutes she had created her child, a small toddler she gleefully named Poo Boy.  After me witnessing 30 mins of child abuse by my daughter that poor little boy was taken away, Im truly sorry Poo Boy I hope you find a better home with the loving parents you deserve.  My daughter now rapidly losing interest in the game declared she wanted a pet specifically a cat, when I looked at the price of the single Sims 4 Cats & Dogs DLC my rage with almost unbridled, I wanted to scream at the unholy injustice but barely managed to maintain the semblance of sanity, my left eye twitching uncontrollably through gritted teeth I asked my daughter to solemnly agree this would be the only DLC she would ask for.  When she promised me it would be I frantically justified the outrageous price to my self, if this was the price of happiness for my daughter it was a cross I was willing to bare just this once, damn you EA, damn you to hell.  After 5 mins my daughter was bored of her new cat.  My child's needy demanding voice was like knives piercing deep into my soul, daddy I want to be a vampire and go on holiday and get married and be famous, could she really be my progeny I wondered how could she of betrayed me like this.  NO ! I bellowed in her tiny face as loud as my soyboy beta lungs could muster No more DLC's you promised me I said, my daughters face erupted in tears and screams of anguish.  My wife was upon me like a wild animal her face furious with the thermonuclear potential of a thousand suns seething in her eyes her utter contempt for my very existence plainly evident, You will get her what she wants she screamed inch's from my face.  Immediately and humiliatingly all my resistance deflated like a wet paper bag , realising I was completely and utterly in the wrong to meekly without hesitation agree to purchase every DLC my daughter desired.  Whilst clicking add all DLC to cart and noticing the combined cost of 57 DLC's was just shy of $1000 I barely felt the last shred of dignity and last hope of masculinity slip away from me forever to be lost like my soul.  Thank you EA for irrevocably damaging my daughter morally, bankrupting me and ending my marriage.  Looking back on it all now at least I can be thankful that after we lost the house and my wife and daughter are gone forever, I can still take some solace in vicariously always now having a perfect life in Sims 4 thanks to all those wonderful DLC's that improved my life immeasurably which in a way is almost consolation enough.",12.9,Recommended,"299 people found this review helpful
586 people found this review funny 193"
1222670,2021-04-07 00:00:00,$1K in DLC's - yea not going to happen EA.,103.9,Recommended,"99 people found this review helpful
12 people found this review funny 0"
1222670,2024-12-18 00:00:00,"cant really enjoy the game without mods or dlc, but if you have time and money to burn then i highly recommend the sims 4!",842.7,Recommended,"60 people found this review helpful
15 people found this review funny 0"
1222670,2024-09-06 00:00:00,its a class game but it gets you addicted for two days and then you dont touch it for another two years but in that time its too good,52.4,Recommended,"49 people found this review helpful
6 people found this review funny 0"
1222670,2023-08-09 00:00:00,u can tell i like it bc ive played for 3000 hours its pretty self explanitory,"9,074.8",Recommended,"111 people found this review helpful
42 people found this review funny 5"
1222670,2023-07-01 00:00:00,I bought this game and now it's free.,27.1,Not Recommended,"182 people found this review helpful
137 people found this review funny 17"
1222670,2020-12-05 00:00:00,"Sims 4 is a perfect sequel to Sims 3.Not because of graphics or gameplay,but because you can install Whicked Whims mod ( ͡° ͜ʖ ͡°)",14.9,Recommended,"173 people found this review helpful
167 people found this review funny 19"
1222670,2022-08-28 00:00:00,"Game is great and addicting. It cooks my PC though for some reason, RIP. Too much DLC and tbh most it should be base game anyways. I hate Origin. Only buy the game if it's discounted.  I give it 7/10.",135.9,Recommended,"59 people found this review helpful
4 people found this review funny 0"
1222670,2023-01-02 00:00:00,"Product received for free  (Я купил моды и CC, чтобы насладиться этой игрой) このゲームを楽しむためにモッズとCCを買いました) (I bought mods and CC to enjoy this game)",104.8,Recommended,No one has rated this review as helpful yet 3
1222670,2021-02-11 00:00:00,DLCs pricing is bloody ridiculous. Not much to do in the base game. It's still amazing tho lol,58.0,Recommended,"82 people found this review helpful
15 people found this review funny 1"
1222670,2020-11-20 00:00:00,1000 hours... 1000$ dollars... yin and yang.,"1,073.9",Recommended,"135 people found this review helpful
152 people found this review funny 5"
1222670,2021-01-21 00:00:00,super fun! but expensive packs make it hard to play,684.5,Recommended,"71 people found this review helpful
3 people found this review funny 0"
1222670,2022-09-17 00:00:00,900 bucks just to watch two cartoon characters do it in a shower,207.2,Recommended,"61 people found this review helpful
41 people found this review funny 3"
1222670,2023-09-21 00:00:00,"The Sims 4 Pros and Cons  Pros:  Infinite Creativity: The Sims is all about letting your imagination run wild. From designing unique characters with distinct personalities and appearances to building and customizing dream homes, the game provides an expansive canvas for creativity.  Endless Gameplay: The sheer number of expansion packs, stuff packs, and mods available for The Sims ensures that the game never gets stale. Whether you want to explore different careers, engage in romantic relationships, or simply enjoy the daily lives of your Sims, there's always something new to discover.  Accessible to All Ages: The Sims is a family-friendly game that appeals to a wide audience. Its easy-to-learn mechanics make it accessible to younger players, while its depth and complexity offer a rewarding experience for adults.  Engaging Social Dynamics: Watching your Sims interact with each other and the world around them is both humorous and engaging. The social dynamics and quirky behaviors of your virtual citizens can lead to surprising and entertaining situations.  Cons:  Expensive with Expansions: While the base game of The Sims 4 is free, the cost of expansion packs can add up quickly. Some players may find it challenging to keep up with all the additional content.  Limited Realism: The Sims is a life simulator with a lighthearted and often whimsical tone. While it captures many aspects of everyday life, it's not a true-to-life simulation, which may disappoint those seeking a more realistic experience.  Performance Issues: Depending on your computer's hardware, The Sims can occasionally suffer from performance issues, particularly when running the game with numerous expansion packs or mods.  In summary, The Sims 4 is a delightful and enduring life simulation game that offers an unparalleled level of creativity and entertainment. It's perfect for players of all ages who enjoy building, nurturing, and guiding virtual lives. The wealth of content and the community-driven modding scene ensure that there's always something new to explore in the world of The Sims.","3,872.2",Recommended,"49 people found this review helpful
1 person found this review funny 3"
1222670,2022-08-02 00:00:00,"As is typical for EA, you pay quite a lot for a game filled to the brim with bugs and glitches.  It takes weeks or months for them to iron out the problems with one expansion pack (which you pay for separately) or an update, and by the time that's resolved, they're releasing something else that breaks the game.  The game is playable without mods, but for any reasonable level of functionality, and certainly to make it enjoyable to play for any period of time, CC and mods are what make the game worthwhile. But EA treats the content creators very poorly, despite the hours of unpaid labor they're pouring into the game to make it a good experience for players, and every update breaks most of the mods.  So every time there's an update, you have to decide whether to wade through all the bugs and hope there's nothing that erases your legacy saves (as happened to many people in the last update) or to just not play for an undetermined period of time until most of it is fixed and the bugs go back to being quirky instead of game-ending.  At the moment, I decided to stop playing my regular saves, due to the dangerous, game-breaking bugs, and to create a new character. Unfortunately, I was unable to get out of CAS without restarting several times, and now I can't even save the hours of work I put into creating the Sim.  So, my recommendation is to not even get started with the game, and you won't feel any disappointment from the sunk-investment fallacy.",990.1,Not Recommended,"113 people found this review helpful
4 people found this review funny 5"
1222670,2020-07-07 00:00:00,"Fun game, appeals to the male fantasy by letting you do things like buying a house and getting promoted on your job.  Minus points because the DLCs cost more than the base game.  Edit: thank you for the comments and awards!",176.0,Recommended,"65 people found this review helpful
62 people found this review funny 5"
1222670,2024-01-24 00:00:00,"I will leave the cat here, so that everybody who passes by can pet it and give it a thumbs up and awards ／＞　　フ | 　_　 _ l ／` ミ＿xノ /　　　 　 | /　 ヽ　　 ﾉ │　　|　|　| ／￣|　　 |　|　| | (￣ヽ＿_ヽ_)__) ＼二つ",1.2,Recommended,"545 people found this review helpful
30 people found this review funny 44"
1222670,2021-12-26 00:00:00,Its entertaining but after awhile it gets kinda boring. (I also bought a bundle for the original game with the cats & dogs addon and i never got it.),70.9,Recommended,"96 people found this review helpful
1 person found this review funny 1"
1222670,2021-11-01 00:00:00,slaving my time away to watch virtual me socialise with ghosts and eat cereal in a multi million household,999.3,Recommended,"55 people found this review helpful
35 people found this review funny 2"
1222670,2020-08-04 00:00:00,"Only because I had to download EA Origins and register there, this game will get an downvote. Shameless EA data greed.",25.8,Not Recommended,"536 people found this review helpful
43 people found this review funny 44"
1222670,2023-03-31 00:00:00,I paid money for this game and it's free now,51.0,Not Recommended,"158 people found this review helpful
136 people found this review funny 10"
1222670,2021-07-17 00:00:00,4/10 because of this [i.redd.it],139.3,Not Recommended,"125 people found this review helpful
6 people found this review funny 11"
1222670,2023-04-02 00:00:00,Got a cat here. Friends passing by can touch her and click Like to pet her once. ＿＿ ／＞　　フ | 　_　 _ l ／` ミ＿xノ /　　　 　 | /　 ヽ　　 ﾉ │　　|　|　| ／￣|　　 |　|　| | (￣ヽ＿_ヽ_)__),186.0,Recommended,"706 people found this review helpful
44 people found this review funny 68"
1222670,2023-11-11 00:00:00,>This game is really fun! >I don't have the money for DLC >Turn (light) modding >Mods require DLC >Give in to EA >Buy DLC >Get hooked >Start heavily modding >Wicked Whims >Suicide,32.0,Recommended,"94 people found this review helpful
33 people found this review funny 5"
1222670,2021-09-12 00:00:00,"Force your sims to create, eat, talk about, and share as many grilled cheese sandwiches as they possibly can to unlock the secret grilled cheese aspiration. I have created an entire world of grilled cheese connoisseurs... it was definitely worth over 30 hours of my life.",36.1,Recommended,"68 people found this review helpful
40 people found this review funny 1"
1222670,2024-09-28 00:00:00,"the ""why"" im putting a thumb up for this game is :  this game allow mods and custom contents , and dear customers , that's what's really making the game. without mods or custom contents , the game would be empty and boring to play. then you will tell ""what about the packs and dlc ?"" you mean what about the expensive dlc not making any sense ? sorry not sorry , when i pay 45$ for a dlc , im expecting quality AND contents , and there is none in any dlc. you will just go around and spend 45$ on dlc for what ? a few furnitures and a new game mod (who isn't even full)? big talking , small contents.  this game is being developped since years and still , no major contents or abilities for lot of clothes , furnitures , or even haircuts. at this point , you're just laughing at the customers faces , spitting to their faces. why making thousands of packs and dlc so expensive with such low contents and quality ? from what i know , EA , with this game you're having lot and lot of money , yet still not doing anything for the players.  without custom contents , this game would be dead.",89.6,Recommended,"81 people found this review helpful
1 person found this review funny 4"
1222670,2023-07-01 00:00:00,this game is the best I got tons of mods in it worth the money and cc makes your person look way much better also one of the best things is that you can be A CHILD I love going to my Lil stuff I have a big family over 10 Jens I started off with a small child soon she was an adult and then ended up having twins and thriplets! the twins were my favorite a boy and a girl they both ended up dating their same-sex! I loved that so much then the boy adopted 2 kids and the girl adopted 11! soon after the kids grew and then they got married and after 4 gens they died with this being said this game is amazing and lets me make a family I never had! with this being said I am confident that this should be one of the top games!,0.9,Recommended,"323 people found this review helpful
111 people found this review funny 31"
1222670,2024-04-13 00:00:00,ea is a money ♥♥♥♥♥,81.2,Not Recommended,"123 people found this review helpful
10 people found this review funny 1"
1222670,2023-11-22 00:00:00,i reincarnated my friend into a cat after he died in the jungle,75.2,Recommended,"63 people found this review helpful
37 people found this review funny 4"
1222670,2023-01-02 00:00:00,sex,163.8,Recommended,"251 people found this review helpful
93 people found this review funny 19"
1222670,2020-06-21 00:00:00,"When the merchant said ""ill buy it at a high price"" i felt that",4.0,Recommended,"60 people found this review helpful
80 people found this review funny 9"
1222670,2022-03-15 00:00:00,"god, i am mentally ill",413.6,Recommended,"90 people found this review helpful
59 people found this review funny 4"
1222670,2024-09-02 00:00:00,"Everything I could say has been said time and time again. EA is greedy and deaf, the game has been out too long, the DLC is over $1k of half baked content with little to no follow through to make it playable (dine out came out in 2016 and is still unusable), the heart of the franchise has been dead since TS2, etc. I've been playing this series since 2001 or 2002 and i keep coming back for nostalgia, but at this point I don't see myself ever buying Sims content again as I can't trust EA.","1,422.2",Not Recommended,"53 people found this review helpful
3 people found this review funny 1"
1222670,2024-03-03 00:00:00,"Trial Edition: Free to play!  The actual game: Nearly $1000 USD for all DLC (which you need to have basic things like weather, pets, etc.)  I've had my Steam account since 2015 and I don't even think my Steam account is worth anything close to that.",2.1,Not Recommended,"41 people found this review helpful
3 people found this review funny 0"
1222670,2022-12-10 00:00:00,"As someone who has spent so much of my gaming life in the world of simulation games—my absolute favorite genre—I just can’t quite bring myself to fully embrace The Sims 4 the way I do with its earlier versions. While it has definitely achieved commercial success, there are a few things that have left a bit of a bittersweet feeling among its loyal fanbase. It all started with the absence of babies, pools, and ghosts, which caused a lot of concern, and unfortunately, more issues surfaced that didn’t sit well with me.  One thing that really stood out was the price increase for the base game and various expansion packs, stuff packs, and game packs—especially after the release of Cats & Dogs. I know a lot of players, myself included, were disappointed by this, as it made it even harder for many to keep up with the game's growing content.  On a more emotional note, one of the more touching aspects of The Sims 4 is its focus on emotions. It was the first time we really got to see our Sims experience complex feelings like anger, frustration, and even boredom, reacting in ways that felt so real. While emotions were a huge selling point, I think we all hoped they would make a deeper impact on how the game unfolds. In truth, though, they don’t change things quite as much as we expected.  Still, emotions are at the heart of The Sims 4, and it’s important to understand how they work. They’re very much like the mood modifiers we’ve seen in the past, but with the added twist that certain events, people, and even objects can influence a Sim's feelings. What’s even more interesting is that emotions can evolve, from feeling embarrassed to being mortified—how sweetly dramatic, right?  One thing that’s been hard for many fans, including myself, is how fragmented the content feels in The Sims 4. It seems like EA has intentionally split some items and gameplay into different expansions or packs, and that’s been a little tough to swallow. A perfect example was the My First Pet object pack, which introduced cute little hamsters and other small animals. Fans were upset because it came out after the Cats & Dogs expansion, and it honestly could’ve been included there instead of being sold separately.  There’s no denying that The Sims 4 has its flaws, but for those of us who adore the franchise and the magic of simulation games, it still has a special place in our hearts. The graphics are stunning, and the expansions—though few and far between—do add some lovely elements to the game.",110.0,Recommended,"65 people found this review helpful
5 people found this review funny 26"
1222670,2022-10-18 00:00:00,"Free to play, $1000+ to enjoy.",1.2,Not Recommended,"80 people found this review helpful
8 people found this review funny 4"
